,FUENTE INFO,NOMBRE ANFITRION,TIEMPO DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,TIPO DE PROPIEDAD,TIPO DE CUARTO,AMENIDADES,TIENE DISPONIBILIDAD,RESERVA INSTANTANEA,ID ANUNCIIO,TASA DE RESPUESTA,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,REVIEWS POR MES,FECHA INICIO ANFITRION
243,previous scrape,Nida,within a few hours,60%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Coffee maker: Nespresso"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Smoke alarm"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""TV"", ""Cleaning available during stay""]",t,f,11997033,100.0,1.0,2.0,46.18838,6.14424,2.0,1.2,1.2,1.6,153.8,2.7,180.0,2.6,2.8,180,180,2.7,180.0,0,0,0,0,16.0,3.0,4.38,4.56,4.44,5.0,5.0,4.75,4.69,1.0,1.0,0.0,0.15,2016-03-23
244,previous scrape,Benjamin,within a day,4%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Lake access"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""TV with standard cable"", ""Iron"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Wifi""]",t,f,12085880,100.0,2.0,2.0,46.20374,6.13704,2.0,1.2,1.0,1.6,153.8,2.7,365.0,2.6,2.8,365,365,2.7,365.0,29,33,33,190,9.0,0.0,4.78,4.78,4.89,5.0,5.0,4.78,4.89,2.0,2.0,0.0,0.09,2013-07-04
245,city scrape,Lucile,within an hour,100%,t,Entire rental unit,Entire home/apt,"[""Paid parking garage off premises"", ""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Stove"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Coffee maker: Nespresso"", ""Marshall sound system with Bluetooth and aux"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Clothing storage: closet"", ""Smoke alarm"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Heating"", ""TV with Apple TV"", ""Mini fridge"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",t,f,12101245,100.0,2.0,3.0,46.1929969787598,6.15250492095947,2.0,1.0,1.0,1.0,124.0,2.0,90.0,1.0,2.0,1125,1125,2.0,1125.0,13,33,58,270,10.2,2.5,4.57,4.77,4.67,4.86,4.71,4.7,4.41,1.0,1.0,0.0,0.7,2011-10-03
246,city scrape,Elena,within an hour,100%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In building"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",t,f,12194712,89.3,1.0,1.0,46.20191,6.18332,4.0,1.1,1.0,3.0,130.0,2.7,1125.0,5.0,5.0,1125,1125,5.0,1125.0,0,0,0,242,40.0,7.0,4.93,4.85,4.8,5.0,4.95,4.65,4.7,1.0,1.0,0.0,0.38,2015-09-03
247,previous scrape,Jeremy,within an hour,100%,f,Entire rental unit,Entire home/apt,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Wifi"", ""Heating"", ""Pocket wifi"", ""Lake access"", ""Dryer"", ""Washer"", ""Hot water"", ""Fire extinguisher"", ""First aid kit"", ""Ethernet connection"", ""Kitchen"", ""Bed linens"", ""Hangers"", ""TV with standard cable""]",t,f,12240143,89.3,1.0,1.0,46.19768,6.16155,2.0,1.2,1.0,1.6,153.8,5.0,30.0,5.0,5.0,30,30,5.0,30.0,0,0,0,0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.01,2014-08-11
248,city scrape,Philippe,within a few hours,90%,f,Private room in rental unit,Private room,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Heating"", ""Washer"", ""Shampoo"", ""Wifi"", ""Smoking allowed"", ""Kitchen""]",t,f,12438311,100.0,4.0,2.9,46.20037,6.16115,2.0,1.0,1.0,1.0,60.0,2.0,90.0,2.0,2.0,90,90,2.0,90.0,30,60,90,365,13.0,5.0,4.62,4.77,4.92,4.92,4.77,4.92,4.67,4.0,1.0,0.4,0.12,2013-10-28
249,city scrape,First,within a few hours,13%,f,Entire rental unit,Entire home/apt,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Free parking on premises"", ""Heating"", ""Dryer"", ""Washer"", ""Shampoo"", ""Wifi"", ""Smoking allowed"", ""Kitchen"", ""Hangers"", ""TV with standard cable""]",t,f,12481957,89.3,4.0,7.0,46.17844,6.13699,3.0,1.1,1.0,2.0,125.9,3.0,1125.0,3.0,3.0,1125,1125,3.0,1125.0,30,60,90,365,1.0,0.0,5.0,5.0,5.0,4.9,4.9,5.0,5.0,4.0,4.0,0.0,0.01,2012-09-14
250,previous scrape,Teresa,within a day,60%,f,Entire rental unit,Entire home/apt,"[""Paid parking garage off premises"", ""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""32 inch HDTV with standard cable"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",t,f,12500606,95.0,7.0,13.0,46.21263,6.14764,2.0,1.2,1.0,1.6,153.8,7.0,1125.0,7.0,7.0,1125,1125,7.0,1125.0,2,2,2,2,32.0,2.0,4.88,4.91,4.81,4.94,4.94,4.69,4.69,2.0,2.0,0.0,0.31,2014-02-13
251,city scrape,Sandro,within a day,72%,t,Private room in home,Private room,"[""Stove"", ""Washer"", ""Breakfast"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Backyard"", ""Cooking basics"", ""Hot water"", ""Cleaning available during stay"", ""Wifi""]",t,f,12605638,85.0,3.0,3.0,46.18661,6.11388,2.0,1.1,1.0,1.0,57.0,1.0,30.0,1.0,1.0,30,30,1.0,30.0,23,50,73,163,10.2,2.5,4.88,4.92,4.77,4.93,4.94,4.76,4.85,3.0,0.0,0.4,1.55,2013-11-03
252,previous scrape,Neema,within a day,67%,f,Private room in rental unit,Private room,"[""Essentials"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""Hot water"", ""Wifi"", ""TV with standard cable""]",t,f,12643259,89.3,1.0,5.0,46.19079,6.14481,1.0,1.2,1.2,1.6,153.8,1.0,1125.0,1.0,1.0,1125,1125,1.0,1125.0,0,0,0,0,10.0,1.0,4.6,4.8,4.9,5.0,4.8,4.9,4.7,1.0,0.0,1.0,0.1,2013-10-04
253,previous scrape,Philippe,within a few hours,84%,f,Entire home,Entire home/apt,"[""Hair dryer"", ""Bathtub"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Dedicated workspace"", ""High chair"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Children\u2019s dinnerware"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Pool"", ""Heating"", ""Backyard"", ""Children\u2019s books and toys"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Shampoo"", ""Wifi"", ""Self check-in""]",t,f,12829370,95.0,2.2,2.9,46.21604,6.1,6.0,1.2,1.0,1.6,153.8,2.0,1125.0,2.0,2.0,1125,1125,2.0,1125.0,0,0,0,0,4.0,0.0,4.75,4.5,4.5,5.0,5.0,4.9,4.25,1.8,1.0,2.0,0.04,2015-10-09
254,city scrape,Ludovica,within an hour,96%,t,Private room in rental unit,Private room,"[""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Clothing storage: closet"", ""Oven"", ""Electric stove"", ""Refrigerator"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Hot water"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",t,f,12899329,100.0,2.0,2.0,46.19861,6.13639,1.0,1.1,1.0,1.0,65.0,4.0,1125.0,4.0,4.0,1125,1125,4.0,1125.0,27,41,71,261,10.2,9.0,4.91,4.88,4.91,4.97,4.98,4.98,4.87,2.0,0.0,2.0,1.05,2016-05-06
255,city scrape,David,within a few hours,26%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Baking sheet"", ""Pets allowed"", ""High chair"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Host greets you"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Wifi""]",t,f,12941391,100.0,2.2,2.9,46.18929,6.14252,2.0,1.0,1.0,1.0,99.0,2.7,365.0,2.6,2.8,365,365,2.7,365.0,30,60,90,365,3.0,1.0,4.8,4.8,5.0,4.9,4.9,5.0,4.7,1.8,1.0,0.0,0.03,2013-12-03
256,previous scrape,David,within a few hours,26%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Portable fans"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",t,f,12944103,100.0,2.2,2.9,46.19141,6.14432,2.0,1.2,1.0,1.6,153.8,2.7,1125.0,2.6,2.8,1125,1125,2.7,1125.0,30,60,90,365,3.0,0.0,5.0,4.67,5.0,4.9,4.9,4.67,4.7,1.8,1.0,0.0,0.03,2013-12-03
257,city scrape,Paul,within a few hours,26%,f,Entire home,Entire home/apt,"[""Hot tub"", ""Hair dryer"", ""Washer"", ""Breakfast"", ""First aid kit"", ""Indoor fireplace"", ""Kitchen"", ""Building staff"", ""Essentials"", ""High chair"", ""Hangers"", ""Iron"", ""Free parking on premises"", ""Pool"", ""Crib"", ""Heating"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in""]",t,f,13009983,89.3,1.0,1.0,46.2,6.15087,6.0,1.1,1.0,1.4,125.9,7.0,21.0,7.0,7.0,21,21,7.0,21.0,0,0,4,167,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.01,2012-05-08
258,city scrape,Ingrid,within a day,42%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Other electric stove"", ""Essentials"", ""Elevator"", ""Coffee maker: Nespresso"", ""Smart lock"", ""Bed linens"", ""Hangers"", ""Paid washer \u2013 In building"", ""Iron"", ""Smoke alarm"", ""Outdoor dining area"", ""Paid dryer \u2013 In building"", ""Refrigerator"", ""HDTV with standard cable"", ""Microwave"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",t,f,13135441,100.0,1.0,1.0,46.18883,6.15518,3.0,1.0,1.0,2.0,59.0,6.0,1125.0,6.0,6.0,1125,1125,6.0,1125.0,0,8,8,193,42.0,5.0,4.76,4.88,4.83,4.9,4.81,4.76,4.64,1.0,1.0,0.0,0.4,2016-05-21
259,city scrape,Linda,within an hour,98%,t,Private room in rental unit,Private room,"[""Paid parking on premises"", ""Smoke alarm"", ""Piano"", ""Washer"", ""TV"", ""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door""]",t,f,13178134,100.0,2.0,3.0,46.19531,6.13803,2.0,1.0,1.0,1.0,80.0,3.0,7.0,3.0,3.0,7,7,3.0,7.0,29,59,89,89,4.0,0.0,4.75,5.0,4.5,5.0,5.0,4.75,5.0,2.0,1.0,1.0,0.19,2016-05-24
260,city scrape,Teresa,within a day,60%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""42 inch HDTV with standard cable"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",t,f,13271249,95.0,7.0,13.0,46.21212,6.1494,2.0,1.0,1.0,1.0,126.0,6.0,1125.0,6.0,6.0,1125,1125,6.0,1125.0,2,29,59,136,48.0,7.0,4.71,4.88,4.77,4.94,4.94,4.88,4.73,2.0,2.0,0.0,0.46,2014-02-13
261,city scrape,Chantal,within a day,100%,f,Private room in rental unit,Private room,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Indoor fireplace: ethanol"", ""Outdoor furniture"", ""BBQ grill"", ""Private hot tub"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Smoking allowed"", ""Essentials"", ""Elevator"", ""Garden view"", ""Pets allowed"", ""Hangers"", ""Paid washer \u2013 In building"", ""Iron"", ""Fast wifi \u2013 108 Mbps"", ""Coffee maker"", ""Mountain view"", ""Fire pit"", ""City skyline view"", ""Park view"", ""Outdoor dining area"", ""Host greets you"", ""Free parking on premises"", ""Refrigerator"", ""HDTV with standard cable"", ""Heating"", ""Dryer"", ""Lake view"", ""Shampoo""]",t,f,13279964,89.3,3.0,3.0,46.2,6.16292,1.0,1.0,1.0,2.0,85.0,1.0,1125.0,1.0,1.0,1125,1125,1.0,1125.0,30,60,90,365,15.0,1.0,4.73,4.86,4.67,5.0,5.0,4.86,4.64,3.0,1.0,2.0,0.16,2016-01-28
262,city scrape,Chantal,within a day,100%,f,Private room in condo,Private room,"[""Hair dryer"", ""TV with Netflix, standard cable"", ""Shared patio or balcony"", ""Indoor fireplace: ethanol"", ""Outdoor furniture"", ""BBQ grill"", ""Private entrance"", ""Private hot tub"", ""Dishes and silverware"", ""Smoking allowed"", ""Essentials"", ""Elevator"", ""Garden view"", ""Pets allowed"", ""Fast wifi \u2013 105 Mbps"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Free dryer \u2013 In building"", ""Paid washer \u2013 In building"", ""Iron"", ""Coffee maker"", ""Resort access"", ""Mountain view"", ""Fire pit"", ""Park view"", ""Outdoor dining area"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Backyard"", ""Lake view"", ""Hot water"", ""Shampoo""]",t,f,13280057,89.3,3.0,3.0,46.2,6.16426,2.0,1.0,1.0,1.0,95.0,1.0,1125.0,1.0,1.0,1125,1125,1.0,1125.0,29,59,89,364,18.0,1.0,4.72,4.83,4.56,4.83,4.89,4.78,4.72,3.0,1.0,2.0,0.17,2016-01-28
263,city scrape,Lylia,within a few hours,53%,f,Private room in bed and breakfast,Private room,"[""Conditioner"", ""Long term stays allowed"", ""Movie theater"", ""Hot water kettle"", ""Freezer"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Electric stove"", ""Body soap"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Heating"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",t,f,13329369,75.0,5.0,6.0,46.19658,6.13846,1.0,1.0,1.0,1.0,68.0,4.0,1125.0,4.0,4.0,1125,1125,4.0,1125.0,30,60,63,87,16.0,1.0,5.0,5.0,4.88,4.94,4.94,5.0,4.88,5.0,1.0,0.4,0.19,2013-11-09
264,city scrape,Maria,within a few hours,98%,t,Entire rental unit,Entire home/apt,"[""Paid parking garage off premises"", ""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Standalone high chair - always at the listing"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Kitchen"", ""Portable heater"", ""Essentials"", ""Bikes"", ""Elevator"", ""Dining table"", ""Coffee maker: espresso machine, Nespresso"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Paid washer \u2013 In building"", ""Iron"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Park view"", ""Smoke alarm"", ""Oven"", ""Electric stove"", ""Host greets you"", ""Paid dryer \u2013 In building"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Radiant heating"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Lake view"", ""Cooking basics"", ""Hot water"", ""Fast wifi \u2013 410 Mbps"", ""Room-darkening shades""]",t,f,13410260,100.0,1.0,2.0,46.22182,6.14917,5.0,1.0,1.0,2.0,108.0,5.0,1125.0,5.0,5.0,1125,1125,5.0,1125.0,12,17,34,267,10.2,2.5,4.92,4.91,4.85,4.98,4.98,4.97,4.81,1.0,1.0,0.0,0.88,2014-04-18
265,previous scrape,Natalia,within a few hours,98%,f,Entire rental unit,Entire home/apt,"[""Essentials"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Iron"", ""Elevator"", ""Long term stays allowed"", ""Wifi"", ""Host greets you"", ""Washer"", ""Hot water"", ""Breakfast"", ""Shampoo"", ""First aid kit"", ""Kitchen"", ""Hangers""]",t,f,13410418,89.3,2.0,2.0,46.214,6.12944,1.0,1.2,1.0,1.6,153.8,2.0,21.0,2.0,2.0,21,21,2.0,21.0,0,0,0,0,8.0,0.0,4.75,4.5,4.63,4.75,4.88,4.75,4.63,2.0,2.0,0.0,0.08,2011-12-15
266,city scrape,Marc,within an hour,91%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Babysitter recommendations"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Sound system"", ""Coffee maker"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage"", ""Park view"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Outdoor playground"", ""Host greets you"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Safe"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Backyard"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",t,f,13448240,98.0,2.2,2.9,46.20676,6.17932,6.0,1.1,1.0,3.0,125.9,5.0,365.0,2.0,2.0,365,365,2.0,365.0,29,59,89,269,10.0,0.0,4.8,5.0,4.7,5.0,4.9,4.8,4.9,1.8,1.0,0.4,0.1,2012-09-10
267,city scrape,Philippe,within a few hours,84%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Oven"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Cleaning products"", ""Extra pillows and blankets"", ""Shampoo"", ""Cleaning available during stay"", ""Cooking basics"", ""Hot water"", ""Courtyard view"", ""Wifi"", ""Self check-in""]",t,f,13542576,95.0,2.2,2.9,46.18946,6.13844,2.0,1.0,1.0,1.0,90.0,2.0,1125.0,2.0,2.0,1125,1125,2.0,1125.0,18,48,77,350,10.2,12.0,4.61,4.77,4.61,4.88,4.86,4.8,4.43,1.8,1.0,2.0,1.19,2015-10-09
268,city scrape,Philippe,within a few hours,84%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Laundromat nearby"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Cleaning products"", ""Cleaning available during stay"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",t,f,13543594,95.0,2.2,2.9,46.1996,6.16137,2.0,1.0,1.0,1.0,90.0,2.0,1125.0,2.0,2.0,1125,1125,2.0,1125.0,26,56,86,361,10.2,1.0,4.5,4.69,4.67,4.89,4.86,4.87,4.38,1.8,1.0,2.0,1.34,2015-10-09
269,city scrape,Ataa,a few days or more,0%,f,Entire rental unit,Entire home/apt,"[""Lake access"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Private patio or balcony"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Shared backyard"", ""Dedicated workspace"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Mountain view"", ""City skyline view"", ""Park view"", ""Paid street parking off premises"", ""Refrigerator"", ""Free street parking"", ""Cleaning products"", ""Cooking basics"", ""Wifi"", ""Self check-in""]",t,f,13574522,94.8,1.0,1.0,46.1887612,6.1,2.0,1.0,1.0,2.0,80.0,3.0,7.0,3.0,3.0,7,7,3.0,7.0,27,57,87,87,6.0,0.0,5.0,4.83,4.83,5.0,4.83,5.0,4.83,1.0,1.0,0.0,0.21,2016-06-17
270,city scrape,Cydne,within a few hours,76%,t,Private room in rental unit,Private room,"[""Hair dryer"", ""Lake access"", ""Washer"", ""Breakfast"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Host greets you"", ""Board games"", ""Heating"", ""Paid parking on premises"", ""Dryer"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",t,f,13646487,100.0,3.0,3.0,46.20714,6.127,1.0,1.1,1.0,1.0,89.0,5.0,1125.0,5.0,5.0,1125,1125,5.0,1125.0,14,44,74,349,15.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.87,3.0,1.0,2.0,0.2,2015-05-27
271,city scrape,Fab,within an hour,75%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Shared BBQ grill: charcoal"", ""Clothing storage: wardrobe"", ""Washer \u2013\u00a0In unit"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Host greets you"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Dryer \u2013\u00a0In unit"", ""Extra pillows and blankets"", ""Backyard"", ""Sun loungers"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Shampoo"", ""Wifi""]",t,f,13670795,100.0,1.0,7.0,46.23639,6.14068,3.0,1.0,1.0,1.0,90.0,2.7,1125.0,2.6,2.8,1125,1125,2.7,1125.0,28,58,88,363,10.2,2.0,4.9,4.89,4.92,4.94,4.97,4.82,4.79,1.0,1.0,0.0,0.61,2015-03-29
